"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Metabolism","Amino acid metabolism","ath00330","Arginine and proline metabolism","25/1737","54/6356",0.462962962962963,1.6940659715559,3.1408134243923,0.00211897052617745,0.0132119224161449,0.0132119224161449,"AT5G46180/AT1G44170/AT3G48000/AT1G65840/AT2G39800/AT1G23820/AT2G30970/AT4G34240/AT4G36250/AT3G25570/AT4G34710/AT5G53120/AT5G62530/AT4G34880/AT1G08980/AT5G11520/AT5G13700/AT5G38710/AT1G54100/AT1G23800/AT2G43020/AT5G18900/AT5G14800/AT3G28480/AT4G29720",25
"Metabolism","Carbohydrate metabolism","ath00650","Butanoate metabolism","12/1737","20/6356",0.6,2.19550949913644,3.28355390476311,0.00214658211354547,0.0132119224161449,0.0132119224161449,"AT1G65960/AT5G47720/AT3G17760/AT3G48560/AT5G17330/AT1G17650/AT1G79440/AT3G56840/AT4G16210/AT4G11820/AT5G48230/AT3G25530",12
"Metabolism","Biosynthesis of other secondary metabolites","ath00941","Flavonoid biosynthesis","14/1737","25/6356",0.56,2.04914219919401,3.22293768769584,0.00229410621992909,0.0132119224161449,0.0132119224161449,"AT5G05270/AT3G51240/AT5G07990/AT5G13930/AT3G55120/AT5G48930/AT1G67980/AT2G19070/AT2G30490/AT5G08640/AT4G34050/AT5G42800/AT1G61720/AT4G22880",14
"Metabolism","Lipid metabolism","ath00592","alpha-Linolenic acid metabolism","22/1737","46/6356",0.478260869565217,1.75004380365948,3.13065037627987,0.00231449735757282,0.0132119224161449,0.0132119224161449,"AT3G45140/AT1G20510/AT3G25780/AT3G01420/AT1G67560/AT1G77120/AT3G51840/AT4G29010/AT3G06860/AT2G06050/AT1G19640/AT5G65110/AT5G42650/AT1G76690/AT1G17420/AT4G13010/AT5G04040/AT4G16760/AT2G33150/AT2G06925/AT1G32780/AT1G13280",22
"Metabolism","Global and overview maps","ath01250","Biosynthesis of nucleotide sugars","41/1737","101/6356",0.405940594059406,1.48541071723753,3.01536643449817,0.00249349790046786,0.0136643684945639,0.0136643684945639,"AT3G62830/AT5G66280/AT4G16130/AT1G30540/AT5G51820/AT4G30440/AT1G01220/AT5G15490/AT4G10260/AT4G33030/AT3G59480/AT2G19800/AT1G50460/AT5G51830/AT3G02570/AT1G74910/AT5G17310/AT5G15650/AT3G01640/AT1G47840/AT3G02230/AT4G39210/AT3G29360/AT1G27680/AT1G63000/AT2G47650/AT5G15770/AT3G46440/AT3G06580/AT1G30620/AT5G19220/AT3G24090/AT1G66430/AT1G12780/AT5G28840/AT1G78570/AT5G42740/AT1G14520/AT4G23920/AT5G48300/AT2G21590",41
"Metabolism","Energy metabolism","ath00195","Photosynthesis","32/1737","77/6356",0.415584415584416,1.52069922018109,2.81884213056747,0.00466346751624704,0.0245728865279171,0.0245728865279171,"AT1G20340/AT3G50820/AT4G28660/AT4G03280/AT1G44575/AT1G14150/AT1G67740/AT4G09650/AT5G66190/AT1G10960/AT2G20260/AT1G06680/AT1G08380/AT1G03130/AT1G31330/AT1G03600/AT4G32260/AT3G55330/AT4G05180/AT4G12800/AT1G79040/AT1G30380/AT1G32550/AT3G01440/AT4G14890/AT2G30570/AT1G55670/AT3G16140/AT4G04640/AT1G52230/AT5G64040/AT5G45040",32
"Metabolism","Lipid metabolism","ath00061","Fatty acid biosynthesis","20/1737","43/6356",0.465116279069767,1.70194534816778,2.83206579647521,0.00537427847293721,0.0272694870663851,0.0272694870663851,"AT1G74960/AT2G43710/AT2G47240/AT5G16390/AT1G49430/AT4G14070/AT1G77590/AT1G36160/AT1G62640/AT3G23790/AT2G04350/AT2G05990/AT4G23850/AT5G46290/AT3G05970/AT2G22230/AT5G35360/AT1G08510/AT1G24360/AT1G43800",20
"Metabolism","Metabolism of cofactors and vitamins","ath00750","Vitamin B6 metabolism","9/1737","15/6356",0.6,2.19550949913644,2.84251974237889,0.00788947194510097,0.0386020591599583,0.0386020591599583,"AT5G60540/AT4G29530/AT5G37850/AT4G35630/AT4G29840/AT5G53580/AT1G17710/AT5G49970/AT5G01410",9
"Metabolism","Carbohydrate metabolism","ath00051","Fructose and mannose metabolism","26/1737","62/6356",0.419354838709677,1.53449588649321,2.59334650586193,0.00890280012467485,0.0406561205693485,0.0406561205693485,"AT3G54050/AT5G66280/AT4G10260/AT1G43670/AT3G59480/AT1G50460/AT5G51830/AT5G66460/AT2G36460/AT5G61580/AT3G02570/AT2G20680/AT1G74910/AT3G55440/AT1G47840/AT2G22480/AT1G12000/AT4G26270/AT2G21330/AT1G07110/AT5G01930/AT4G26530/AT1G76550/AT5G51970/AT1G66430/AT4G38970",26
"Metabolism","Carbohydrate metabolism","ath00053","Ascorbate and aldarate metabolism","26/1737","62/6356",0.419354838709677,1.53449588649321,2.59334650586193,0.00890280012467485,0.0406561205693485,0.0406561205693485,"AT3G02870/AT1G44170/AT3G48000/AT5G16710/AT4G32320/AT3G27820/AT4G30440/AT5G15490/AT2G19800/AT2G46760/AT5G21105/AT4G34240/AT4G36250/AT3G52880/AT3G13390/AT3G47930/AT4G33670/AT3G01640/AT4G35000/AT3G29360/AT1G75270/AT1G54100/AT1G23800/AT5G28840/AT1G14520/AT4G26850",26
"Environmental Information Processing","Signal transduction","ath04016","MAPK signaling pathway - plant","53/1737","146/6356",0.363013698630137,1.3283333727652,2.46110057160106,0.0103033323898466,0.0455340818519027,0.0455340818519027,"AT1G10940/AT3G23240/AT4G11280/AT3G06110/AT2G38310/AT3G18040/AT5G46330/AT1G32640/AT3G11410/AT5G44790/AT4G23900/AT1G17550/AT4G08500/AT4G01370/AT3G06030/AT5G03730/AT5G37780/AT4G01250/AT2G14580/AT2G26330/AT5G46790/AT3G04580/AT2G18170/AT1G09090/AT1G64060/AT3G43810/AT2G38470/AT1G72770/AT1G73500/AT2G20875/AT5G53160/AT4G33950/AT2G25490/AT5G66880/AT5G59220/AT4G33520/AT4G26080/AT4G23550/AT3G45640/AT4G35090/AT4G29810/AT3G23150/AT2G19990/AT2G40940/AT1G63440/AT3G61510/AT4G40010/AT1G66340/AT4G13000/AT3G18690/AT2G27050/AT4G33430/AT2G32510",53
"Cellular Processes","Transport and catabolism","ath04146","Peroxisome","35/1737","90/6356",0.388888888888889,1.42301541610695,2.47836895214495,0.0108514370651953,0.0464577149353673,0.0464577149353673,"AT5G51100/AT2G42770/AT5G19750/AT2G24580/AT2G47240/AT2G28190/AT3G11980/AT5G23310/AT1G49430/AT4G14070/AT4G03410/AT3G44540/AT3G51840/AT2G45690/AT1G77590/AT5G43280/AT2G39970/AT5G65110/AT3G14420/AT3G23790/AT2G13360/AT3G05290/AT4G34890/AT2G04350/AT4G05530/AT5G18100/AT4G23850/AT4G35090/AT3G05970/AT4G16760/AT5G20070/AT2G33150/AT3G24570/AT4G04470/AT1G52870",35
